GOSS,6230,100,ASP,1,18,36
GOTB,5741,98,MAC,1,7,25
GOTK,5906,148,ASP,1,11,29
GOTT,6562,98,ASP,1,6,24
GQNA,5245,100,BIT,0,4,22
GQND,5249,96,ASP,0,7,25
GQNF,5208,95,ASP,0,7,25
GQNI,6890,100,ASP,1,9,27
GQNK,8202,148,ASP,0,7,25
GQNN,9876,148,ASP,1,5,23
GQNS,5249,98,MAC,0,7,25
GQPA,9855,98,ASP,1,4,22
GQPP,7961,148,ASP,1,2,20
GQPT,7515,70,ASP,0,1,19
GUCY,10826,148,ASP,1,6,24
GUFA,5249,131,ASP,0,6,24
GUFH,7595,148,ASP,0,9,27
GULB,6562,148,ASP,0,6,24
GVAC,10735,148,ASP,1,1,19
GVAC,4921,148,ASP,0,7,25
GVBA,4007,98,ASP,0,3,21
GVMA,,,UNK,,1,19
GVMA,3924,98,ASP,0,2,20
GVSN,4593,98,ASP,0,1,19
GVSV,6561,98,ASP,1,7,25
HAAB,12139,148,ASP,1,07L,25R
HAAB,12467,148,ASP,1,07R,25L
HAAL,3839,64,ASP,0,12,30
HAAM,9170,153,ASP,1,3,21
HAAX,7874,148,ASP,1,16,34
HABD,9842,200,PEM,1,4,22
HADR,8791,148,ASP,1,15,33
HAGM,8248,148,CON,0,18,36
HAGN,9072,145,ASP,1,17,35
HAGO,7505,115,PEM,0,4,22
HAHM,5940,,ASP,,16,34
HAJM,6562,163,ASP,0,13,31
HALL,7990,175,ASP,1,10,28
HAMK,11825,142,ASP,1,11,29
HASO,6398,152,ASP,0,11,29
HBBA,,,UNK,,2,20
HBBA,11811,148,ASP,1,17,35
HCMH,8000,148,ASP,0,6,24
HCMI,13582,164,ASP,0,5,23
HCMK,12139,147,ASP,0,4,22
HCMM,10335,,UNK,,5,23
HDAM,10335,150,PEM,1,9,27
HEAL,11479,148,ASP,1,13,31
HEAR,9905,148,ASP,1,16,34
HEAT,9905,148,ASP,1,13,31
HEAX,7221,148,ASP,1,4,22
HEAX,5909,98,ASP,1,18,36
HEBA,11156,148,ASP,1,14,32
HEBA,1347,148,ASP,0,14R,32L
HEBA,1347,148,ASP,0,14S,32S
HEBL,9843,148,ASP,1,15,33
HECA,13120,197,Asphalt,1,05C,23C
HECA,10830,197,Asphalt,1,05L,23R
HECA,13124,197,Asphalt,1,05R,23L
HECW,9125,147,ASP,1,10,28
HECW,9757,196,ASP,1,16,34
HEGN,13124,148,ASP,1,16,34
HEGR,7874,98,ASP,0,8,26
HEGR,7874,148,ASP,0,17,35
HELX,9843,148,ASP,1,2,20
HEMA,9843,148,ASP,1,15,33
HEMM,9843,148,ASP,0,6,24
HEMM,9843,148,ASP,0,15,33
HEOW,11483,148,ASP,0,1,19
HEPS,7707,148,ASP,1,10,28
HESC,6939,118,ASP,0,17,35
HESN,11161,148,ASP,1,17,35
HETB,,,UNK,,4,22
HETB,13123,148,ASP,1,04L,22R
HETB,13123,148,ASP,1,04R,22L
HETR,9843,148,ASP,1,10,28
HHAS,9842,148,ASP,1,7,25
HHAS,5951,148,ASP,0,12,30
HHMS,11384,148,CON,1,7,25
HHSB,11531,148,ASP,0,12,30
HI07,26,26,ASPH-G,,H1,
HKEL,11480,147,ASP,1,8,26
HKJK,13507,148,ASP,1,6,24
HKKG,3420,49,BIT,0,7,25
HKKI,6511,98,ASP,1,7,25
HKKT,4757,75,ASP,0,4,22
HKLK,6195,62,ASP,0,9,27
HKLO,,,UNK,,9,27
HKLO,1645,64,GRE,0,09L,27R
HKLO,3281,64,ASP,0,09R,27L
HKLU,3054,46,GRE,0,7,25
HKLU,3054,46,GRE,,8,26
HKLU,3293,60,ASP,0,16,34
HKML,3701,,UNK,,8,26
HKML,4600,,UNK,,17,35
HKMO,10991,151,ASP,1,3,21
HKMO,4473,118,ASP,0,15,33
HKMY,4265,,UNK,,14,32
HKNV,3616,55,BIT,0,18,36
HKNW,4798,72,ASP,1,7,25
HKNW,5052,76,ASP,0,14,32
HKRE,7998,151,ASP,1,6,24
HKWJ,9193,104,ASP,0,15,33
HLFL,7051,148,ASP,1,16,34
HLGD,11807,148,ASP,0,13,31
HLGD,11807,148,ASP,0,18,36
HLGL,3302,73,ASP,0,9,27
HLGL,6575,100,ASP,1,18,36
HLGN,9895,150,ASP,,2,20
HLGN,9835,150,ASP,,9,27
HLGN,9865,150,ASP,,15,33
HLGT,6643,98,ASP,0,6,24
HLGT,11811,148,ASP,1,17,35
HLKF,12007,100,ASP,1,02L,20R
HLKF,12007,148,ASP,1,02R,20L
HLLB,11732,148,ASP,1,15L,33R
HLLB,11731,148,ASP,1,15R,33L
HLLM,6000,148,ASP,1,3,21
HLLM,11076,148,ASP,1,11,29
HLLQ,6214,190,ASP,0,3,21
HLLQ,11824,148,ASP,0,10,28
HLLS,5596,98,ASP,0,6,24
HLLS,11778,148,ASP,1,13,31
HLLT,11815,145,ASP,1,9,27
HLLT,8650,145,ASP,1,18,36
HLMB,7220,100,ASP,0,15,33
HLNF,4985,110,COP,0,12,30
HLNF,6295,98,ASP,0,18,36
HLON,5905,98,ASP,0,13,31
HLRA,6880,100,ASP,0,12,30
HLTD,6516,131,ASP,0,1,19
HLTD,11811,148,ASP,0,6,24
HLZA,4505,65,GVL,0,5,23
HLZA,7050,95,ASP,0,12,30
HRYG,3330,75,ASP,0,1,19
HRYR,11483,148,ASP,1,10,28
HRZA,4921,148,ASP,0,2,20
HSAT,5905,,UNK,,1,19
HSDN,9843,148,ASP,1,17,35
HSDZ,4509,148,ASP,1,17,35
HSFS,9744,148,ASP,1,5,23
HSFS,5010,148,GVL,0,18,36
HSGN,5305,,UNK,,4,22
HSGN,6194,,UNK,,11,29
HSKA,8202,148,ASP,1,2,20
HSLI,8375,175,ASP,0,6,24
HSNN,9880,148,ASP,1,4,22
HSOB,9843,148,ASP,1,1,19
HSPN,8202,148,ASP,1,17,35
HSSJ,7874,148,ASP,0,13,31
HSSM,6562,125,ASP,0,5,23
HSSS,9751,148,Asphalt,1,18,36
HSSW,6562,,gravel,,6,24
HSWW,7644,,UNK,,9,27
HTAR,5377,105,BIT,0,9,27
HTDA,9843,151,ASP,1,5,23
HTDA,3280,98,ASP,0,14,32
HTDO,6700,98,ASP,0,10,28
HTIR,5508,98,ASP,0,2,20
HTKA,5797,,UNK,,16,34
HTKJ,11834,148,ASP,1,9,27
HTLM,4003,66,BIT,0,12,30
HTMT,7410,98,ASP,0,1,19
HTMT,3815,98,GRE,0,8,26
HTMW,10212,148,ASP,1,12,30
HTPE,5003,98,ASP,1,2,20
HTTG,4160,102,ASP,1,6,24
HTZA,8077,148,ASP,1,18,36
HUEN,7900,150,ASP,0,12,30
HUEN,12000,150,ASP,1,17,35
HUGU,10314,98,ASP,0,17,35
HUSO,6100,98,ASP,0,5,23
HUSO,2525,98,GRE,0,9,27
K2I3,3200,75,ASPH-G,1,2,20
K4U9,7000,70,ASP,1,14,32
K57C,3900,75,ASP,1,8,26
K57C,2446,150,GRS,0,18,36
K62S,5200,60,ASP,1,7,25
K6S0,5285,75,ASP,1,6,24
K6S0,4000,100,TURF-G,,18,36
KAAF,5070,150,CON,1,6,24
KAAF,5350,150,CON,1,13,31
KAAF,5265,150,CON,0,18,36
KABE,7600,150,ASP,1,6,24
KABE,5797,150,ASP,1,13,31
KABI,3678,100,ASP,1,4,22
KABI,7198,150,ASP,1,17L,35R
KABI,7202,150,ASP,1,17R,35L
KABQ,10000,150,CONC-G,,3,21
KABQ,13793,150,CONC-G,,8,26
KABQ,6000,150,CONC-G,,12,30
KABQ,10000,150,ASPH-CONC-F,,17,35
KABR,6901,100,CON,1,13,31
KABR,5500,100,ASP,1,17,35
KABY,6601,150,ASP,1,4,22
KABY,5200,150,ASP,1,16,34
KACK,6303,150,ASP,1,6,24
KACK,2696,50,ASP,0,12,30
KACK,4000,100,ASP,1,15,33
KACT,6596,150,ASP,1,1,19
KACT,5896,150,ASP,1,14,32
KACV,4499,150,ASP,1,1,19
KACV,6000,150,ASP,1,14,32
KACY,6144,150,PEM,1,4,22
KACY,10000,150,ASP,1,13,31
KADM,6761,150,CON,0,4,22
KADM,7225,150,CON,0,8,26
KADM,7220,150,ASP,1,13,31
KADM,5006,100,ASP,0,17,35
KADS,7202,100,ASP,1,15,33
KADW,9300,200,CON,1,01L,19R
KADW,9755,150,PEM,1,01R,19L
KAEX,9352,150,CON,1,14,32
KAEX,7001,150,ASP,1,18,36
KAFW,9600,150,CON,1,16L,34R
KAFW,8220,150,CON,1,16R,34L
KAGC,6501,150,CON,1,10,28
KAGC,3825,100,CON,1,13,31
KAGC,47,45,CONC-G,,H1,H1
KAGS,6001,75,ASP,1,8,26
KAGS,8001,150,ASP,1,17,35
KAHN,4000,100,ASP,1,2,20
KAHN,5522,100,ASP,1,9,27
KAIA,6200,75,ASP,1,8,26
KAIA,9202,150,ASP,1,12,30
KAIA,6311,75,ASP,0,17,35
KAIZ,6497,100,ASP,1,3,21
KAKR,2336,100,ASP,1,1,19
KAKR,6337,150,ASP,1,7,25
KALB,7200,150,ASP,1,1,19
KALB,7200,150,ASP,1,10,28
KALI,4171,130,ASP,,8,26
KALI,5997,100,ASP,1,13,31
KALI,4490,100,ASP,1,17,35
KALM,7006,150,ASP,1,3,21
KALM,3512,200,GRE,0,16,34
KALO,5403,129,ASP,1,6,24
KALO,8400,150,ASP,1,12,30
KALO,6002,150,ASP,1,18,36
KALS,8519,100,ASP,1,2,20
KALS,3200,100,GRE,0,6,24
KALW,6526,150,ASP,1,2,20
KALW,4486,150,PEM,0,7,25
KALW,5948,150,PEM,0,16,34
KAMA,13502,300,CON,1,4,22
KAMA,7901,150,CON,1,13,31
KANB,7000,150,ASP,1,5,23
KAND,6002,150,ASP,1,5,23
KAND,4995,150,ASP,0,17,35
KAOO,5466,100,ASP,1,3,21
KAOO,3668,75,ASP,1,12,30
KAPA,4800,75,ASP,1,10,28
KAPA,10002,100,ASP,1,17L,35R
KAPA,7004,77,ASP,1,17R,35L
KAPC,5007,150,CON,1,6,24
KAPC,2510,75,ASP,0,18L,36R
KAPC,5931,150,ASP,1,18R,36L
KAPF,5290,150,ASP,1,5,23
KAPF,5000,100,ASP,1,14,32
KAPF,1850,100,TURF,,NE,SW
KAPG,7997,200,ASP,1,4,22
KAPG,4849,149,ASP,0,8,26
KAPG,5004,149,ASP,0,17,35
KAPN,9001,150,CON,1,1,19
KAPN,5031,100,CON,1,7,25
KARA,8002,200,CON,1,16,34
KARA,5000,150,WATER,,16W,34W
KART,5000,150,ASP,1,7,25
KART,5000,150,ASP,1,10,28
KARV,3602,75,ASP,1,10,28
KARV,5150,100,ASP,1,18,36
KASE,7006,100,ASP,1,15,33
KASH,5501,100,ASP,1,14,32
KAST,5796,100,ASP,1,8,26
KAST,4996,100,ASP,1,13,31
KATL,9000,150,CON,1,08L,26R
KATL,10000,150,CON,1,08R,26L
KATL,11890,150,CON,1,09L,27R
KATL,9001,150,CON,1,09R,27L
KATL,9000,150,CON,1,10,28
KATW,8002,150,CON,1,3,21
KATW,6501,150,CON,1,11,29
KATY,6900,150,ASP,1,12,30
KATY,6895,150,ASP,1,17,35
KAUG,2703,75,ASP,1,8,26
KAUG,5001,150,ASP,1,17,35
KAUS,9000,150,CON,1,17L,35R
KAUS,12248,150,CON,1,17R,35L
KAVL,8001,150,ASP,1,16,34
KAVP,7501,150,ASP,1,4,22
KAVP,4300,150,ASP,1,10,28
KAVQ,3893,75,ASP,1,3,21
KAVQ,6901,100,ASP,1,12,30
KAVX,3000,60,ASP,1,4,22
KAZO,3436,100,ASP,1,5,23
KAZO,2800,60,ASP,1,9,27
KAZO,6500,150,ASP,1,17,35
KBAB,12000,300,CON,1,15,33
KBAD,11756,300,PEM,1,15,33
KBAF,9000,150,ASP,1,2,20
KBAF,5000,100,ASP,1,15,33
KBCE,7395,75,ASP,1,3,21
KBCT,6276,150,ASP,1,5,23
KBDE,5499,100,ASP,1,12,30
KBDE,6000,1200,WATER,,13W,31W
KBDL,5145,100,ASP,1,1,19
KBDL,9510,200,ASP,1,6,24
KBDL,6847,150,ASP,1,15,33
KBDN,5200,75,ASPH-E,,16,34
KBDR,4677,150,ASP,1,6,24
KBDR,4761,150,ASP,1,11,29
KBDR,3200,150,ASP,0,17,35
KBED,5106,150,ASP,1,5,23
KBED,7001,150,ASP,1,11,29
KBFD,4500,100,ASP,1,5,23
KBFD,6309,150,ASP,1,14,32
KBFF,8001,150,ASP,1,5,23
KBFF,8279,150,ASP,1,12,30
KBFI,3710,100,ASP,1,13L,31R
KBFI,10000,200,ASP,1,13R,31L
KBFL,10857,150,ASP,1,12L,30R
KBFL,3700,75,ASP,1,12R,30L
KBFM,9618,150,PEM,1,14,32
KBFM,7800,150,PEM,1,18,36
KBGE,5000,150,ASP,0,05L,23R
KBGE,4500,150,ASP,0,05R,23L
KBGE,5502,150,ASP,1,9,27
KBGE,5100,150,ASP,0,09R,27L
KBGE,5003,100,ASP,0,14,32
KBGM,5002,150,ASP,1,10,28
KBGM,7100,150,ASP,1,16,34
KBGR,11440,200,ASP,1,15,33
KBHB,5200,100,ASP,1,4,22
KBHB,3599,150,GRS,0,11,29
KBHB,3364,75,ASP,0,17,35
KBHM,10000,150,ASP,1,6,24
KBHM,7100,150,ASP,1,18,36
KBID,2502,100,ASPH-E,,10,28
KBIF,13554,150,PEM,1,3,21
KBIL,5501,75,ASP,1,7,25
KBIL,10518,150,ASP,1,10L,28R
KBIL,3801,75,ASP,1,10R,28L
KBIS,6600,100,ASP,1,3,21
KBIS,8794,150,ASP,1,13,31
KBIV,6264,100,ASP,1,8,26
KBIX,7630,150,PEM,1,3,21
KBJC,3601,75,ASP,1,2,20
KBJC,9000,100,ASP,1,11L,29R
KBJC,7004,75,ASP,1,11R,29L
KBJI,5699,150,ASP,1,7,25
KBJI,6598,150,ASP,1,13,31
KBKD,2399,50,ASP,0,4,22
KBKD,2400,50,ASP,0,13,31
KBKD,4998,100,ASP,1,17,35
KBKF,11000,150,PEM,1,14,32
KBKW,6750,150,ASP,1,1,19
KBKW,5000,100,ASP,1,10,28
KBLH,6543,150,ASP,1,8,26
KBLH,5800,100,ASP,1,17,35
KBLI,6701,150,ASP,1,16,34
KBLV,10000,150,CON,1,14L,32R
KBLV,8001,150,PEM,1,14R,32L
KBMC,7501,100,ASP,1,16,34
KBMG,3798,100,ASP,1,6,24
KBMG,6500,150,ASP,1,17,35
KBMI,8000,150,CON,1,2,20
KBMI,3723,100,ASP,0,3,21
KBMI,6525,150,PEM,1,11,29
KBMQ,5000,75,ASP,1,1,19
KBNA,8001,150,CON,1,02C,20C
KBNA,7703,150,CON,1,02L,20R
KBNA,8000,150,CON,1,02R,20L
KBNA,11030,150,ASP,1,13,31
KBNO,4600,60,CON,1,3,21
KBNO,5100,75,ASP,1,12,30
KBOI,5000,75,ASP,,9,27
KBOI,10000,150,ASP,1,10L,28R
KBOI,9763,150,ASP,1,10R,28L
KBOS,7861,150,ASP,1,04L,22R
KBOS,10005,150,ASP,1,04R,22L
KBOS,7000,150,ASP,1,9,27
KBOS,5000,100,ASPH-G,,14,32
KBOS,2557,100,ASP,1,15L,33R
KBOS,10083,150,ASP,1,15R,33L
KBOW,5000,100,ASP,1,5,23
KBOW,5001,150,ASP,1,09L,27R
KBOW,4400,150,ASP,0,09R,27L
KBOW,5000,150,ASP,0,14,32
KBPT,6750,150,CON,1,12,30
KBPT,5070,150,PEM,1,16,34
KBQK,8001,150,PEM,1,7,25
KBRD,2800,75,ASP,0,1,19
KBRD,6500,150,ASP,1,5,23
KBRD,4080,75,ASP,1,12,30
KBRD,6500,150,CONC-E,,16,34
KBRL,5350,100,CON,1,12,30
KBRL,6702,150,PEM,1,18,36
KBRO,3000,75,ASP,0,13L,31R
KBRO,7400,150,ASP,1,13R,31L
KBRO,6000,150,ASP,1,17,35
KBTM,5545,75,ASP,0,2,20
KBTM,5100,75,ASP,1,11,29
KBTM,9001,150,ASP,1,15,33
KBTR,6900,150,CON,1,04L,22R
KBTR,3799,75,ASP,1,04R,22L
KBTR,7004,150,ASP,1,13,31
KBTV,3611,75,ASP,1,1,19
KBTV,8320,150,ASP,1,15,33
KBUF,8102,150,ASP,1,5,23
KBUF,7161,150,ASP,1,14,32
KBUR,5801,150,ASP,1,8,26
KBUR,6886,150,ASP,1,15,33
KBUY,5000,100,ASP,1,6,24
KBWG,6500,150,ASP,1,3,21
KBWG,3955,150,ASP,1,12,30
KBWI,6000,150,ASP,1,4,22
KBWI,10502,200,ASP,1,10,28
KBWI,5000,100,ASP,1,15L,33R
KBWI,9501,150,ASP,1,15R,33L
KBXK,3310,300,ASP,0,5,23
KBXK,3400,270,ASP,0,11,29
KBXK,5500,75,ASP,1,17,35
KBYH,11602,150,PEM,1,18,36
KBYS,9500,175,GRE,1,4,22
KBYS,5800,175,GRE,0,13,31
KBZN,2650,75,ASP,0,3,21
KBZN,3197,80,GRS,0,11,29
KBZN,9003,150,ASP,1,12,30
KCAE,8001,150,PEM,1,5,23
KCAE,8601,150,ASP,1,11,29
KCAK,7601,150,ASP,1,1,19
KCAK,7597,150,ASP,1,5,23
KCAK,5599,150,ASP,0,14,32
KCAR,4003,100,ASP,1,1,19
KCAR,3017,75,ASP,1,11,29
KCBM,12000,300,PEM,1,13C,31C
KCBM,8000,150,PEM,1,13L,31R
KCBM,6300,175,CON,1,13R,31L
KCCR,5001,150,PEM,1,01L,19R
KCCR,2770,75,ASP,1,01R,19L
KCCR,4602,150,PEM,1,14L,32R
KCCR,2799,75,ASP,0,14R,32L
KCDC,8653,150,ASP,1,2,20
KCDC,4822,60,ASP,1,8,26
KCDR,6001,100,CON,1,2,20
KCDR,4401,75,CON,1,11,29
KCDS,4425,60,ASP,0,4,22
KCDS,4196,150,ASP,0,13,31
KCDS,5949,75,ASP,1,17,35
KCDW,4553,80,ASP,1,4,22
KCDW,3721,75,ASPH-G,,10,28
KCEC,5002,150,ASP,1,11,29
KCEC,5002,150,ASP,1,17,35
KCEF,11597,301,ASP,1,5,23
KCEF,7082,150,ASP,1,15,33
KCEW,8005,150,ASP,1,17,35
KCEZ,7205,100,ASP,1,3,21
KCFD,4000,75,ASPH-G,1,15,33
KCFD,1330,40,GRS,,17,35
KCGF,5102,100,ASP,1,6,24
KCGI,3996,100,PEM,1,2,20
KCGI,6499,150,CON,1,10,28
KCGZ,5200,100,ASP,1,5,23
KCHA,7400,150,ASP,1,2,20
KCHA,5000,150,ASP,1,15,33
KCHD,4401,75,ASP,1,04L,22R
KCHD,4870,75,ASP,1,04R,22L
KCHO,6001,150,ASP,1,3,21
KCHS,7004,150,ASP,1,3,21
KCHS,9001,200,CON,1,15,33
KCIC,6724,150,ASP,1,13L,31R
KCIC,3005,60,ASP,0,13R,31L
KCID,8601,150,PER,1,9,27
KCID,6200,150,PER,1,13,31
KCIU,5000,75,ASP,1,9,27
KCIU,7201,200,CON,1,16,34
KCKB,7000,150,ASP,1,3,21
KCKC,4199,75,ASP,1,9,27
KCKF,5006,100,ASP,0,5,23
KCKF,5001,150,ASP,1,10,28
KCKF,5040,150,ASP,0,14,32
KCLE,7096,150,CON,1,06C,24C
KCLE,9000,150,CON,1,06L,24R
KCLE,8999,150,CON,1,06R,24L
KCLE,6017,150,PEM,1,10,28
KCLL,5149,150,CON,0,4,22
KCLL,5159,150,ASP,1,10,28
KCLL,7000,150,PEM,1,16,34
KCLM,6347,150,ASP,1,8,26
KCLM,3245,50,ASP,1,13,31
KCLT,7502,150,PEM,1,5,23
KCLT,10000,150,CONC-F,,18C,36C
KCLT,8676,150,PEM,1,18L,36R
KCLT,10000,150,CON,1,18R,36L
KCMH,8000,150,ASP,1,10L,28R
KCMH,10125,150,ASP,1,10R,28L
KCMI,6500,150,CON,1,4,22
KCMI,8100,150,CON,1,14L,32R
KCMI,3817,75,ASP,1,14R,32L
KCMI,5299,150,CON,1,18,36
KCMX,5196,100,ASP,1,7,25
KCMX,6501,150,ASP,1,13,31
KCNM,7854,150,ASP,1,3,21
KCNM,5333,75,ASP,1,8,26
KCNM,4615,150,ASP,0,14L,32R
KCNM,5839,100,ASP,1,14R,32L
KCNW,8600,150,ASP,1,17L,35R
KCNW,6292,150,CON,0,17R,35L
KCNY,7100,75,ASP,1,3,21
KCOD,8268,100,ASP,1,4,22
KCOF,9023,200,ASP,1,2,20
KCOF,4000,200,ASP,1,11,29
KCOS,8269,150,ASP,1,12,30
KCOS,13501,150,CON,1,17L,35R
KCOS,11022,150,ASP,1,17R,35L
KCOT,5005,75,ASP,1,13,31
KCOU,6501,150,CON,1,2,20
KCOU,4401,75,ASP,1,13,31
KCPR,10164,150,ASP,1,3,21
KCPR,8679,150,ASP,1,8,26
KCPR,6484,60,ASP,0,12,30
KCPR,7696,60,ASP,0,17,35
KCRP,7508,150,ASP,1,13,31
KCRP,6080,150,ASP,1,17,35
KCRQ,4897,150,ASP,1,6,24
KCRW,6302,150,ASP,1,5,23
KCRW,4751,150,ASP,1,15,33
KCSG,6997,150,ASP,1,6,24
KCSG,3997,150,ASP,1,13,31
KCTB,5299,75,ASP,1,5,23
KCTB,5300,75,ASP,1,13,31
KCTJ,5652,100,ASP,1,17,35
KCVG,12000,150,PEM,1,9,27
KCVG,11000,150,PEM,1,18C,36C
KCVG,10000,150,CON,1,18L,36R
KCVG,8000,150,CON,1,18R,36L
KCVN,6200,150,ASP,1,4,22
KCVN,2442,75,GRE,0,8,26
KCVN,5697,150,ASP,1,12,30
KCVS,10000,150,CON,1,4,22
KCVS,8200,150,PEM,1,13,31
KCVX,1280,200,GRS,0,4,22
KCVX,4550,75,ASP,1,9,27
KCWA,7645,150,CON,1,8,26
KCWA,6501,150,CON,1,17,35
KCXL,4679,75,ASP,1,8,26
KCXO,3974,100,ASP,1,1,19
KCXO,6000,150,ASP,1,14,32
KCXY,5001,150,ASP,1,8,26
KCXY,3925,100,ASP,1,12,30
KCYS,9267,150,CON,1,9,27
KCYS,6691,150,ASP,1,13,31
KDAB,10500,150,ASP,1,07L,25R
KDAB,3195,100,ASP,1,07R,25L
KDAB,6001,150,ASP,1,16,34
KDAL,7752,150,CON,1,13L,31R
KDAL,8800,150,CON,1,13R,31L
KDAL,6147,150,ASP,1,18,36
KDAY,10900,150,PEM,1,06L,24R
KDAY,7001,150,PEM,1,06R,24L
KDAY,8502,150,PEM,1,18,36
KDBQ,6502,100,CON,1,13,31
KDBQ,6327,150,CON,1,18,36
KDCA,6869,150,ASP,1,1,19
KDCA,4911,150,ASP,1,4,22
KDCA,5204,150,ASP,1,15,33
KDDC,4649,100,ASP,1,2,20
KDDC,6899,100,ASP,1,14,32
KDEC,8496,150,PEM,1,6,24
KDEC,6799,150,PEM,1,12,30
KDEC,5299,150,ASP,1,18,36
KDED,4301,75,ASP,1,5,23
KDED,3600,200,ASP,0,8,26
KDED,6001,100,ASP,1,12,30
KDED,5999,200,ASP,0,18,36
KDEN,12000,150,CON,1,7,25
KDEN,12000,150,CON,1,8,26
KDEN,12000,150,CON,1,16L,34R
KDEN,16000,200,CON,1,16R,34L
KDEN,12000,150,CON,1,17L,35R
KDEN,12000,150,CON,1,17R,35L
KDET,4025,100,ASP,1,7,25
KDET,5090,100,ASP,1,15,33
KDFW,9000,200,CON,1,13L,31R
KDFW,9301,150,CON,1,13R,31L
KDFW,13401,150,CON,1,17C,35C
KDFW,8500,150,CON,1,17L,35R
KDFW,13401,200,CON,1,17R,35L
KDFW,13400,200,CON,1,18L,36R
KDFW,13400,150,CON,1,18R,36L
KDGL,5760,75,ASP,1,3,21
KDGL,4095,100,GRE,0,18,36
KDHN,8498,150,ASP,1,14,32
KDHN,5000,150,ASP,1,18,36
KDHT,5669,75,ASP,1,3,21
KDHT,6400,75,ASP,1,17,35
KDIK,4700,75,ASP,1,7,25
KDIK,6400,100,ASP,1,14,32
KDKX,3497,75,ASP,1,8,26
KDLF,8857,150,PEM,1,13C,31C
KDLF,8311,150,PEM,1,13L,31R
KDLF,6246,150,ASP,1,13R,31L
KDLH,5699,150,ASP,1,3,21
KDLH,10152,150,CON,1,9,27
KDLS,4647,100,ASP,0,7,25
KDLS,5097,100,ASP,1,12,30
KDMA,13643,200,PEM,1,12,30
KDNL,4002,100,ASP,1,5,23
KDNL,3738,100,ASP,1,11,29
KDNN,5498,100,ASP,1,14,32
KDOV,9602,200,PEM,1,1,19
KDOV,12903,150,PEM,1,14,32
KDPA,7570,100,CON,1,02L,20R
KDPA,5100,100,CON,1,02R,20L
KDPA,4751,75,ASP,1,10,28
KDPA,3401,100,ASP,1,15,33
KDQH,6005,100,ASP,1,4,22
KDRI,4500,150,ASP,0,4,22
KDRI,4501,150,ASP,0,9,27
KDRI,4220,60,ASP,0,14,32
KDRI,5495,100,PEM,1,18,36
KDRO,9201,150,ASPH-G,,3,21
KDRT,6300,100,ASP,1,13,31
KDSM,9003,150,ASP,1,5,23
KDSM,9001,150,ASP,1,13,31
KDTA,5935,85,ASP,0,12,30
KDTA,5500,75,ASP,1,17,35
KDTS,4999,100,ASP,1,14,32
KDTW,8501,200,PEM,1,03L,21R
KDTW,10001,150,CON,1,03R,21L
KDTW,10000,150,CON,1,04L,22R
KDTW,12003,200,CON,1,04R,22L
KDTW,8708,200,PEM,1,09L,27R
KDTW,8500,150,CON,1,09R,27L
KDUC,6650,100,CON,1,17,35
KDUG,7158,150,ASP,0,3,21
KDUG,5000,75,ASP,1,8,26
KDUG,7503,150,ASP,0,12,30
KDUG,7311,100,ASP,1,17,35
KDUJ,5504,100,ASP,1,7,25
KDVL,4313,75,ASP,1,3,21
KDVL,5509,150,ASP,1,13,31
KDVO,3300,75,ASP,1,13,31
KDVT,4500,75,ASP,1,07L,25R
KDVT,8208,100,ASP,1,07R,25L
KDWA,6000,100,ASP,1,16,34
KDWH,3987,35,ASP,0,17L,35R
KDWH,7009,100,ASP,1,17R,35L
KDWH,2530,100,WATER,,17W,35W
KDXR,4422,150,ASP,1,8,26
KDXR,3135,100,ASP,0,17,35
KDYS,13500,300,PEM,1,16,34
KDYS,3500,60,GRE,,161,341
KDYS,3500,60,ASPH,,162,342
KE63,5200,75,ASP,1,4,22
KEAT,4460,150,ASP,0,7,25
KEAT,5700,150,ASP,1,12,30
KEAU,8101,150,CON,1,4,22
KEAU,4999,100,CON,1,14,32
KECG,4518,150,PEM,1,1,19
KECG,7219,150,CON,1,10,28
KECP,10000,,CON,1,16,34
KEDW,12000,200,ASPH,,04L,22R
KEDW,15024,300,CONC,,04R,22L
KEDW,8000,50,CON,0,6,24
KEET,5000,75,ASPH-G,,16,34
KEFD,8001,150,CON,1,4,22
KEFD,4609,75,CON,0,17L,35R
KEFD,9001,150,CON,1,17R,35L
KEGE,7998,150,ASP,1,7,25
KEGE,5013,60,ASP,0,8,26
KEGT,4201,100,CON,1,17,35
KEGV,5000,76,ASP,1,4,22
KEGV,3400,60,ASP,1,13,31
KEKN,4501,140,ASP,1,5,23
KEKN,4543,140,ASP,0,14,32
KEKO,7214,150,ASP,1,5,23
KEKO,2871,60,ASP,0,12,30
KELD,6600,150,ASP,1,4,22
KELD,5100,100,CON,0,13,31
KELD,3733,75,CON,0,17,35
KELM,2017,150,GRS,0,5,23
KELM,7000,150,ASP,1,6,24
KELM,5404,150,ASP,1,10,28
KELO,5600,100,ASP,1,12,30
KELP,12020,150,ASP,1,4,22
KELP,5493,75,ASP,1,08L,26R
KELP,9025,150,ASP,1,08R,26L
KELY,4814,60,ASP,1,12,30
KELY,6018,150,ASP,1,18,36
KEMP,4999,100,ASP,1,1,19
KEMP,3875,298,GRS,0,6,24
KEND,4971,150,PEM,0,13,31
KEND,9202,150,PEM,1,17C,35C
KEND,5024,150,CON,1,17L,35R
KEND,9202,150,PEM,1,17R,35L
KENV,8000,150,ASP,1,8,26
